price,bedrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city_algona,city_auburn,city_beaux arts village,city_bellevue,city_black diamond,city_bothell,city_burien,city_carnation,city_clyde hill,city_covington,city_des moines,city_duvall,city_enumclaw,city_fall city,city_federal way,city_inglewoodfinn hill,city_issaquah,city_kenmore,city_kent,city_kirkland,city_lake forest park,city_maple valley,city_medina,city_mercer island,city_milton,city_newcastle,city_normandy park,city_north bend,city_pacific,city_preston,city_ravensdale,city_redmond,city_renton,city_sammamish,city_seatac,city_seattle,city_shoreline,city_skykomish,city_snoqualmie,city_snoqualmie pass,city_tukwila,city_vashon,city_woodinville,city_yarrow point
-0.15778203801809457,-0.44107432074661473,-0.445747377325033,-0.20991039281095208,-0.9512841796113755,-0.6670396844232691,-0.13601212513553002,-0.6723906268823252,-0.7663938026609057,1.210306458679525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.12412216966592685,0.6592195379488451,0.8104728389139534,-0.3024296116333497,-0.022414040317737662,2.2861677730811,0.09596096290644013,1.5036899349101849,-2.0781185056896803,1.2041803498900336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.06480092722517572,-0.44107432074661473,0.19793570868172033,0.0011003074671186797,-0.9512841796113755,-0.6670396844232691,0.16555288931903117,0.10324204860807448,0.30989313315757605,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.331591843546704,-0.44107432074661473,-1.0894304633317864,-0.23457289541872975,-0.9512841796113755,0.8095640443289154,-0.8551286980656375,-0.6723906268823252,-0.5309560354506129,1.2256217306532526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.12412216966592685,1.759513396644305,0.8000908536557799,-0.1497171661072235,-0.022414040317737662,-0.6670396844232691,1.255826403116291,-0.6723906268823252,-1.0690995033598536,1.1847810053899783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.5488541004574659,-0.44107432074661473,-0.9752286254918785,-0.1430290298068092,-0.9512841796113755,0.8095640443289154,-0.7275434996425539,-0.6723906268823252,-0.19461636800733728,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.23581909356155187,-0.44107432074661473,-0.5910951709394612,-0.22718807825368897,-0.9512841796113755,0.8095640443289154,-0.2983932867649091,-0.6723906268823252,-0.49732206870628526,-0.8256036956946984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3271579199362803,0.6592195379488451,1.0077305588192487,-0.21239057668902236,0.9064560989759002,-0.6670396844232691,1.487799491158261,-0.6723906268823252,0.8816705678111445,-0.8256036956946984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5214524525450474,-0.44107432074661473,-0.7987348761029299,-0.2506522897743091,-0.9512841796113755,-0.6670396844232691,-0.5303663748068793,-0.6723906268823252,0.5453309003678689,1.216432567469016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.49121309352195763,-0.44107432074661473,-0.9959925960082253,-0.12750698014293105,-0.9512841796113755,-0.6670396844232691,-0.750740808446751,-0.6723906268823252,0.41079503339055873,1.2256217306532526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3512323924585474,-0.44107432074661473,0.10449784135815937,-0.11911894253282813,0.9064560989759002,2.2861677730811,-0.32159059556910613,0.8142386678076076,-1.6072429712690945,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2074419824548401,0.6592195379488451,-0.7156789940375424,-0.16866688562506396,-0.9512841796113755,0.8095640443289154,-0.4375771395900912,-0.6723906268823252,-0.5645900021949404,1.194991186705797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13130978138153138,-0.44107432074661473,-0.40421943629233925,-0.37009125720587427,1.835326238269538,-0.6670396844232691,-0.4143798307858942,-0.06912076816756989,1.150742301765765,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.10736659388524335,0.6592195379488451,0.613215119008658,-0.07221838672617294,0.9064560989759002,-0.6670396844232691,1.0470506238785178,-0.6723906268823252,0.6798667673451791,-0.8256036956946984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10102781580467106,0.6592195379488451,-0.5599492151649409,-0.23610559332090802,-0.9512841796113755,-0.6670396844232691,-0.8087340804572435,0.3402409216745855,-0.3964201684733026,1.2052013680216156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.47347739908026276,-0.44107432074661473,-0.051231937514442244,-0.11198493047905289,-0.9512841796113755,0.8095640443289154,-0.5419650292089778,0.9004200761954297,0.5453309003678689,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11180051749566705,-0.44107432074661473,0.22908166445624065,-0.21071854261391879,-0.9512841796113755,0.8095640443289154,-0.5419650292089778,1.4821445828132294,-0.7663938026609057,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2590067813617343,0.6592195379488451,0.06296990032546561,-0.10039216089166812,-0.022414040317737662,2.2861677730811,-0.6115569556215689,1.266691061843674,-1.7081448715020773,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2182146841458361,1.759513396644305,0.706652986332219,-0.20601703324969617,0.9064560989759002,-0.6670396844232691,1.1514385134974043,-0.6723906268823252,0.2762591664132485,1.230726821311162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4221751702253268,-0.44107432074661473,0.4782493106524032,-0.28152918569455504,-0.9512841796113755,0.8095640443289154,-0.14761077953762852,1.266691061843674,-0.665491902427923,1.215411549337434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.30055437827373804,0.6592195379488451,-0.6014771561976346,-0.17145360908356994,-0.9512841796113755,0.8095640443289154,-0.3099919411670076,-0.6723906268823252,-0.12734843451868216,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09224864705603211,0.6592195379488451,0.7481809273649127,-0.3206826502865637,0.9064560989759002,-0.6670396844232691,0.42072328616519833,0.7711479636136964,1.1171083350214372,1.2194956218637616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.17387544804159902,0.6592195379488451,-0.33154553948512516,-0.2745623770482902,-0.022414040317737662,-0.6670396844232691,-0.2172027059502196,-0.28457428913712535,-0.8672957028938884,1.2266427487848346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1295362119373619,0.6592195379488451,0.706652986332219,-0.17959084158240732,0.9064560989759002,-0.6670396844232691,1.1514385134974043,-0.6723906268823252,1.453448002464713,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.2695169130007721,0.6592195379488451,1.5475937922442677,-0.20601703324969617,-0.022414040317737662,-0.6670396844232691,0.548308484588282,2.1931412020127623,0.2762591664132485,1.230726821311162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09229125360980273,-0.44107432074661473,1.1426963671755035,-0.20601703324969617,0.9064560989759002,-0.6670396844232691,1.6385819983855416,-0.6723906268823252,0.8144026343224894,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1985741352339927,-1.5413681794420746,-1.3905080358188162,-0.2787424622360491,-0.9512841796113755,0.8095640443289154,-1.1914896757264943,-0.6723906268823252,-0.900929669638216,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.4695755463030899,-0.44107432074661473,-0.3003995837106048,0.14249865575171072,-0.9512841796113755,0.8095640443289154,-0.8551286980656375,0.9650561324862964,0.7135007340895066,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2641962046682636,-0.44107432074661473,-0.18619774587069698,-0.048837776909307996,-0.9512841796113755,2.2861677730811,-0.2056040515481211,-0.004484711876703252,-0.4636881019619577,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3512323924585474,-0.44107432074661473,0.26022762023076096,-0.23136816344144792,-0.9512841796113755,0.8095640443289154,-0.4491757939921897,1.3744178223284516,-0.5309560354506129,1.2256217306532526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.38479892687178857,-0.44107432074661473,-0.5807131856812877,0.03796865882315244,-0.9512841796113755,0.8095640443289154,-0.2867946323628106,-0.6723906268823252,0.24262519966892093,1.216432567469016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5178166351844998,0.6592195379488451,-0.6845330382630221,-0.1735436516774494,-0.9512841796113755,0.8095640443289154,-0.4027811763837957,-0.6723906268823252,0.10808933269161071,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4317985171422799,-1.5413681794420746,-1.3385981095279489,-0.24184624364543028,-0.9512841796113755,0.8095640443289154,-1.1334964037160018,-0.6723906268823252,-0.6991258691722506,1.1990752592321243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.19866281370620117,-0.44107432074661473,-0.3834554657759923,-0.3337802505415417,0.9064560989759002,-0.6670396844232691,-0.06642019872293899,-0.6723906268823252,0.6462328006008515,1.2256217306532526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.562155871288737,-1.5413681794420746,-0.964846640233705,-0.15194654487402826,-0.9512841796113755,-2.143643413175454,-0.7159448452404554,-0.6723906268823252,-0.7327598359165781,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.42027031575517826,-0.44107432074661473,-1.0167565665245721,-0.15807733648274136,-0.9512841796113755,-0.6670396844232691,-0.773938117250948,-0.6723906268823252,-0.09371446777435462,1.2133695130742703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.20300805884441642,-0.44107432074661473,-0.17581576061252352,-0.20601703324969617,0.9064560989759002,0.8095640443289154,0.16555288931903117,-0.6723906268823252,0.20899123292459337,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2562151421695009,-0.44107432074661473,-0.2173437016452173,-0.12240727621386516,0.9064560989759002,-0.6670396844232691,0.11915827171063714,-0.6723906268823252,0.8480366010668169,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.18846478940222663,-0.44107432074661473,-0.9025547286846644,-0.38101521316321757,2.764196377563176,-0.6670396844232691,-0.6463529188278644,-0.6723906268823252,1.0162064347884547,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.507306503545462,0.6592195379488451,1.2153702639827175,-0.20601703324969617,0.9064560989759002,-0.6670396844232691,1.7197725792002312,-0.6723906268823252,1.0162064347884547,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.13840405915820933,0.6592195379488451,0.5924511484923111,-0.20601703324969617,0.9064560989759002,-0.6670396844232691,1.0238533150743208,-0.6723906268823252,0.9825724680441271,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003481496375349423,-0.44107432074661473,0.8000908536557799,-0.20601703324969617,-0.022414040317737662,-0.6670396844232691,1.255826403116291,-0.6723906268823252,0.2762591664132485,1.230726821311162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.44877871188786905,-0.44107432074661473,0.5924511484923111,-0.28849599434081996,-0.022414040317737662,0.8095640443289154,0.06116499970014461,1.1158735971649851,-1.4054391708031293,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.47525096852443227,-0.44107432074661473,-0.35230951000147204,-0.20601703324969617,-0.9512841796113755,-0.6670396844232691,-0.03162423551664346,-0.6723906268823252,-0.09371446777435462,1.2133695130742703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14536705190890817,1.759513396644305,0.07335188558363905,-0.1448404000548381,-0.9512841796113755,-0.6670396844232691,-0.4259784851879927,0.9435107803893408,0.17535726618026581,-0.8256036956946984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21630982967568754,0.6592195379488451,-0.22772568690339073,-0.13522620412299252,-0.9512841796113755,0.8095640443289154,-0.8783260068698345,1.1589643013588962,-0.5645900021949404,1.194991186705797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10723530885926426,0.6592195379488451,0.052587915067292164,-0.20601703324969617,-0.9512841796113755,-0.6670396844232691,0.42072328616519833,-0.6723906268823252,-0.09371446777435462,1.2133695130742703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41330732300447937,1.759513396644305,1.578739748018788,-0.07963107112579877,0.9064560989759002,-0.6670396844232691,2.125725483273679,-0.6723906268823252,1.1843762685100925,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2961204546633143,-0.44107432074661473,-0.8506448023937971,-0.3769187296792138,0.9064560989759002,-0.6670396844232691,-0.91312197007613,-0.06912076816756989,1.2516442019987475,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.45574170463856795,-1.5413681794420746,-0.5288032593904205,-0.3757761730612264,0.9064560989759002,-0.6670396844232691,-0.6347542644257659,0.08169669651111894,1.2852781687430752,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.005386350845497999,0.6592195379488451,1.2153702639827175,-0.2327615251707009,0.9064560989759002,-0.6670396844232691,1.7197725792002312,-0.6723906268823252,1.3861800689760577,1.1265829718898126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1631204820450447,-0.44107432074661473,0.5613051927177908,-0.2595419376069431,0.9064560989759002,-0.6670396844232691,0.9890573518680252,-0.6723906268823252,1.4198140357203854,1.137814171337213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1295362119373619,0.6592195379488451,0.613215119008658,-0.20601703324969617,-0.9512841796113755,-0.6670396844232691,-0.3099919411670076,1.8484155684614736,1.21801023525442,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4468738574177205,-0.44107432074661473,0.4159573991033626,-0.2731690153190372,0.9064560989759002,-0.6670396844232691,0.8266761902386461,-0.6723906268823252,1.1843762685100925,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1295362119373619,0.6592195379488451,0.8104728389139534,-0.22983546553926965,0.9064560989759002,-0.6670396844232691,1.2674250575183894,-0.6723906268823252,1.3861800689760577,1.1265829718898126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0018392119571590299,-1.5413681794420746,-1.2866881832370818,-0.2745623770482902,-0.9512841796113755,-0.6670396844232691,-1.0755031317055093,-0.6723906268823252,-0.900929669638216,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.3052011302174621,-0.44107432074661473,-0.5080392888740737,-0.022252435115161204,-0.9512841796113755,0.8095640443289154,-0.8087340804572435,0.4479676821593632,0.5116969336235414,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.42913816297602564,-0.44107432074661473,-1.172486345397174,-0.1367589020251708,-0.9512841796113755,0.8095640443289154,-0.9479179332824256,-0.6723906268823252,0.07445536594728316,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.39557162856278455,-1.5413681794420746,0.5613051927177908,-0.20790395192082778,-0.9512841796113755,-0.6670396844232691,0.9890573518680252,-0.6723906268823252,1.1171083350214372,1.2194956218637616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.331591843546704,-0.44107432074661473,0.06296990032546561,-0.2090743757734003,-0.9512841796113755,2.2861677730811,-0.2983932867649091,0.6849665552258742,0.5789648671121965,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.3902083136765055,0.6592195379488451,0.40557541384518914,-0.13709330884019152,0.9064560989759002,-0.6670396844232691,0.2119475069274252,0.4479676821593632,0.6462328006008515,1.2256217306532526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41064696883822516,-0.44107432074661473,0.7377989421067392,-0.21520516738211337,0.9064560989759002,-0.6670396844232691,0.18875019812322819,1.1805096534558517,0.30989313315757605,-0.8256036956946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
